CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,CreditScoreBand,Geography_Germany,Geography_Spain,Gender_Male,Exited
546,20,6,0.0,1,0,1,20508.85,0.0,0.14285714285714285,1,120,1,1,False,False,False,0
624,51,10,123401.43,2,1,1,127825.25,0.9653916577439482,0.18181818181818182,2,510,0,2,False,False,True,0
604,23,9,124577.33,1,1,1,7267.25,17.142293162180703,0.1,1,207,0,2,False,True,True,0
465,53,1,117438.17,1,0,0,74898.8,1.567957964592651,0.5,0,53,0,1,True,False,True,1
522,30,3,0.0,2,1,0,145490.85,0.0,0.5,0,90,1,1,False,True,True,0
850,43,3,0.0,2,0,0,2465.8,0.0,0.5,0,129,1,5,False,False,False,0
439,29,6,156569.43,1,1,0,180598.66,0.866946797939326,0.14285714285714285,0,174,0,1,False,False,False,0
642,34,8,0.0,1,1,0,72085.1,0.0,0.1111111111111111,0,272,1,2,False,True,True,0
767,77,8,149083.7,1,1,1,190146.83,0.7840451507880304,0.1111111111111111,1,616,0,4,False,True,True,0
683,57,5,162448.69,1,0,0,9221.78,17.61576289852764,0.16666666666666666,0,285,0,3,True,False,False,1
850,29,10,0.0,2,1,1,94815.04,0.0,0.18181818181818182,2,290,1,5,False,True,False,0
580,65,1,0.0,2,0,1,103182.46,0.0,1.0,2,65,1,1,False,True,False,0
747,47,5,139914.6,4,0,1,129964.56,1.0765596405583449,0.6666666666666666,4,235,0,4,False,False,False,1
706,42,8,95386.82,1,1,1,75732.25,1.259527083887518,0.1111111111111111,1,336,0,3,False,True,False,0
638,55,2,155828.22,1,0,1,108987.25,1.4297839426040222,0.3333333333333333,1,110,0,2,False,True,False,1
564,31,0,110527.17,1,1,1,87060.77,1.2695404600571585,1.0,1,0,0,1,False,False,True,0
655,40,0,81954.6,1,1,1,198798.44,0.4122497138286787,1.0,1,0,0,2,True,False,False,1
779,42,5,0.0,2,0,0,25951.91,0.0,0.3333333333333333,0,210,1,4,False,False,False,0
837,38,2,0.0,2,1,1,46395.21,0.0,0.6666666666666666,2,76,1,5,False,False,False,0
588,41,2,131341.46,2,0,1,7034.94,18.669876357343504,0.6666666666666666,2,82,0,2,True,False,True,0
595,33,9,0.0,2,1,1,41447.86,0.0,0.2,2,297,1,2,False,False,False,0
641,35,4,0.0,2,0,0,125986.18,0.0,0.4,0,140,1,2,False,False,False,0
690,42,3,92578.14,2,0,0,70810.6,1.3074051059967378,0.5,0,126,0,3,False,False,False,0
688,40,8,150679.71,2,0,1,196226.38,0.767887120983591,0.2222222222222222,2,320,0,3,True,False,False,0
677,34,3,126729.41,1,1,1,26106.39,4.854344472565746,0.25,1,102,0,3,True,False,True,1
659,32,2,155584.21,1,0,1,153662.88,1.012503540210801,0.3333333333333333,1,64,0,2,False,False,False,0
631,33,2,0.0,2,1,1,158268.84,0.0,0.6666666666666666,2,66,1,2,False,True,True,0
683,24,8,98567.1,1,1,0,187987.01,0.5243293140280048,0.1111111111111111,0,192,0,3,False,True,False,0
566,21,3,0.0,2,1,1,3626.47,0.0,0.5,2,63,1,1,False,False,False,0
710,62,3,131078.42,2,1,0,119348.76,1.0982805351216196,0.5,0,186,0,3,False,True,True,1
549,43,3,134985.66,1,1,0,6101.41,22.123682882788785,0.25,0,129,0,1,True,False,False,0
659,43,1,106086.42,2,1,0,26900.63,3.9436407249962677,1.0,0,43,0,2,False,False,True,0
563,32,6,0.0,2,1,1,19720.08,0.0,0.2857142857142857,2,192,1,1,False,True,True,0
730,39,1,116537.6,1,0,0,145679.6,0.7999582645696449,0.5,0,39,0,3,False,False,True,0
741,36,0,127675.39,2,1,0,74260.16,1.7192986117762297,2.0,0,0,0,4,True,False,False,0
518,46,3,0.0,2,1,0,76515.79,0.0,0.5,0,138,1,1,False,False,True,0
568,40,1,99282.63,1,0,0,134600.94,0.73760725593196,0.5,0,40,0,1,True,False,True,1
775,77,6,135120.56,1,1,0,37836.64,3.5711564239432687,0.14285714285714285,0,462,0,4,True,False,False,0
640,29,3,0.0,2,1,0,2743.69,0.0,0.5,0,87,1,2,False,False,False,0
759,44,2,111095.58,2,1,0,100137.7,1.109428117471148,0.6666666666666666,0,88,0,4,False,False,True,0
542,29,7,0.0,2,0,1,196651.72,0.0,0.25,2,203,1,1,False,False,False,0
797,29,1,0.0,1,0,1,149991.32,0.0,0.5,1,29,1,4,False,False,True,0
590,37,6,169902.92,1,1,1,128256.18,1.3247152690706625,0.14285714285714285,1,222,0,2,False,True,True,0
693,25,6,146580.69,1,0,1,14633.35,10.016892235201311,0.14285714285714285,1,150,0,3,True,False,True,0
676,20,1,80569.73,1,0,0,68621.98,1.1741096657197285,0.5,0,20,0,3,False,False,True,0
700,42,8,0.0,2,1,1,105305.72,0.0,0.2222222222222222,2,336,1,3,False,False,False,0
708,34,3,0.0,1,0,1,121457.88,0.0,0.25,1,102,1,3,False,False,True,1
615,61,1,104267.7,1,1,0,62845.64,1.6591079349075113,0.5,0,61,0,2,False,False,False,1
770,36,2,89800.14,1,1,1,105922.69,0.8477894585112238,0.3333333333333333,1,72,0,4,False,False,True,0
567,35,5,166118.45,2,1,0,127827.18,1.2995549929107446,0.3333333333333333,0,175,0,1,False,False,False,0
778,29,7,123229.46,1,1,0,181221.09,0.6799951374275478,0.125,0,203,0,4,True,False,False,0
713,43,5,86394.14,1,1,1,130001.13,0.6645645310878101,0.16666666666666666,1,215,0,3,False,False,True,0
696,43,4,114091.38,1,0,1,159888.1,0.713570178138876,0.2,1,172,0,3,True,False,True,0
583,47,5,102562.23,1,1,0,92708.1,1.106292006835365,0.16666666666666666,0,235,0,2,False,True,True,0
624,36,0,0.0,2,1,0,111605.9,0.0,2.0,0,0,1,2,False,True,False,0
786,37,7,165896.22,2,1,1,66977.68,2.476888121498433,0.25,2,259,0,4,False,False,True,0
623,27,4,120509.81,1,0,0,142170.44,0.847643223156321,0.2,0,108,0,2,False,False,True,0
523,34,2,161588.89,1,1,1,51358.66,3.1462832168295223,0.3333333333333333,1,68,0,1,False,False,True,0
588,36,2,0.0,2,1,0,92536.0,0.0,0.6666666666666666,0,72,1,2,False,False,False,1
665,29,1,182781.74,2,1,1,63732.9,2.8679338300490334,1.0,2,29,0,2,False,True,True,0
611,52,7,0.0,1,0,1,73585.18,0.0,0.125,1,364,1,2,False,True,True,1
653,51,3,0.0,1,1,0,170426.65,0.0,0.25,0,153,1,2,False,False,True,1
411,54,9,0.0,1,0,1,76621.49,0.0,0.1,1,486,1,1,False,False,False,0
617,35,5,0.0,2,0,1,13066.3,0.0,0.3333333333333333,2,175,1,2,False,False,False,0
612,24,1,182705.05,1,1,1,171837.06,1.0632459028275782,0.5,1,24,0,2,False,False,True,0
681,29,8,0.0,1,1,0,66367.33,0.0,0.1111111111111111,0,232,1,3,False,False,True,0
806,67,1,0.0,2,0,1,103945.58,0.0,1.0,2,67,1,5,False,False,False,0
731,37,1,128932.4,1,1,1,180712.52,0.7134668920520091,0.5,1,37,0,3,False,True,False,0
637,39,3,109698.41,1,1,1,88391.29,1.2410545201768066,0.25,1,117,0,2,True,False,False,1
657,41,8,109402.13,1,1,1,66463.62,1.6460453101765142,0.1111111111111111,1,328,0,2,False,True,True,0
637,32,3,0.0,2,1,1,197827.06,0.0,0.5,2,96,1,2,False,False,True,0
737,40,2,162485.8,2,1,0,149381.32,1.0877250247816277,0.6666666666666666,0,80,0,3,True,False,False,0
630,28,1,0.0,2,1,1,133267.78,0.0,1.0,2,28,1,2,False,False,False,0
559,46,5,0.0,1,1,0,21006.1,0.0,0.16666666666666666,0,230,1,1,False,False,False,1
769,48,2,96542.16,2,0,1,197885.72,0.48786825042005116,0.6666666666666666,2,96,0,4,False,False,True,0
633,26,8,124281.84,1,1,1,60116.57,2.067347488353588,0.1111111111111111,1,208,0,2,False,False,False,0
606,53,1,109330.06,1,1,1,75860.01,1.4412080884059837,0.5,1,53,0,2,False,True,False,0
814,31,1,118870.92,1,1,0,101704.19,1.1687907843209921,0.5,0,31,0,5,False,False,True,0
538,42,9,0.0,1,0,0,152855.96,0.0,0.1,0,378,1,1,False,True,False,0
821,45,0,135827.33,2,1,1,131778.58,1.0307238854673444,2.0,2,0,0,5,True,False,True,0
570,46,3,0.0,2,0,0,820.46,0.0,0.5,0,138,1,1,False,False,False,0
714,34,5,141173.03,1,0,1,98896.06,1.4274889211822244,0.16666666666666666,1,170,0,3,False,False,True,0
655,38,9,0.0,1,0,1,90490.33,0.0,0.1,1,342,1,2,False,True,True,0
482,35,2,133111.73,1,0,1,79957.95,1.6647716705885438,0.3333333333333333,1,70,0,1,False,False,False,0
623,35,0,130557.24,1,1,1,47880.71,2.726718964636767,1.0,1,0,0,2,False,False,False,0
452,35,8,0.0,2,1,1,149614.81,0.0,0.2222222222222222,2,280,1,1,False,False,False,0
594,50,7,81310.34,1,1,1,183868.01,0.4422212433775607,0.125,1,350,0,2,False,False,True,0
798,38,4,129055.13,1,1,0,157147.59,0.8212351840660029,0.2,0,152,0,4,True,False,False,0
683,33,9,0.0,2,1,1,38784.42,0.0,0.2,2,297,1,3,False,False,False,0
725,40,8,104149.66,1,1,0,62027.9,1.6790776408409913,0.1111111111111111,0,320,0,3,True,False,True,0
758,56,1,0.0,2,1,1,10643.38,0.0,1.0,2,56,1,4,False,True,True,0
638,41,9,144326.09,1,1,0,73979.85,1.950883787923997,0.1,0,369,0,2,True,False,False,1
725,31,6,0.0,1,0,0,61326.43,0.0,0.14285714285714285,0,186,1,3,False,False,False,0
712,33,2,182888.08,1,1,0,3061.0,59.747820954019005,0.3333333333333333,0,66,0,3,False,False,True,0
645,39,8,0.0,2,0,0,96864.36,0.0,0.2222222222222222,0,312,1,2,False,False,True,0
687,39,2,0.0,3,0,0,188150.6,0.0,1.0,0,78,1,3,False,True,False,1
664,57,6,0.0,2,1,1,15304.08,0.0,0.2857142857142857,2,342,1,2,False,False,True,0
811,34,1,149297.19,2,1,1,186339.74,0.8012096077798477,1.0,2,34,0,5,True,False,False,0
775,33,3,83501.66,2,1,0,128841.31,0.6480969496456681,0.5,0,99,0,4,True,False,True,0
784,38,5,136712.91,1,0,1,169920.92,0.8045678542653572,0.16666666666666666,1,190,0,4,False,False,True,0
762,60,10,168920.75,1,1,0,31445.03,5.371937949959916,0.09090909090909091,0,600,0,4,False,True,False,1
650,27,6,0.0,2,1,0,1002.39,0.0,0.2857142857142857,0,162,1,2,False,False,False,0
610,36,7,115462.02,1,0,1,42581.04,2.7115829016221404,0.125,1,252,0,2,True,False,True,0
582,33,6,0.0,2,0,1,72970.93,0.0,0.2857142857142857,2,198,1,2,False,True,True,0
536,28,4,0.0,1,1,1,136197.65,0.0,0.2,1,112,1,1,False,True,False,0
472,29,8,102490.27,1,0,1,181224.56,0.5655429374442099,0.1111111111111111,1,232,0,1,False,False,True,0
548,57,6,76165.65,1,1,1,133537.53,0.5703688693315626,0.14285714285714285,1,342,0,1,False,False,True,0
726,38,4,0.0,2,0,0,6787.48,0.0,0.4,0,152,1,3,False,False,False,0
486,26,2,0.0,2,1,1,31399.4,0.0,0.6666666666666666,2,52,1,1,False,False,True,0
647,30,6,143138.91,2,1,0,2955.46,48.43202410168569,0.2857142857142857,0,180,0,2,True,False,True,0
741,39,5,0.0,1,0,1,40207.06,0.0,0.16666666666666666,1,195,1,4,False,False,True,0
373,42,7,0.0,1,1,0,77786.37,0.0,0.125,0,294,1,1,False,False,True,1
850,36,5,119984.07,1,1,0,191535.11,0.6264338167523102,0.16666666666666666,0,180,0,5,True,False,True,1
563,35,2,183572.84,1,1,1,66006.75,2.7811222336688126,0.3333333333333333,1,70,0,1,False,False,False,1
542,38,8,65942.26,1,1,1,68093.23,0.9684113971246715,0.1111111111111111,1,304,0,1,False,False,True,1
742,24,8,0.0,2,1,0,4070.28,0.0,0.2222222222222222,0,192,1,4,False,True,True,0
743,65,2,131935.51,1,1,1,96399.67,1.3686303075376856,0.3333333333333333,1,130,0,4,True,False,True,1
694,33,4,124067.32,1,1,1,77906.87,1.5925080804607799,0.2,1,132,0,3,True,False,True,0
413,34,9,0.0,2,0,0,6534.18,0.0,0.2,0,306,1,1,False,False,True,0
760,57,1,0.0,2,1,1,25101.17,0.0,1.0,2,57,1,4,False,True,False,0
541,36,5,0.0,2,1,0,124795.84,0.0,0.3333333333333333,0,180,1,1,False,False,True,0
494,38,7,174937.64,1,1,0,40084.32,4.364241179484541,0.125,0,266,0,1,True,False,False,0
462,27,4,176913.52,1,1,0,80587.27,2.195303551017483,0.2,0,108,0,1,False,False,True,0
850,38,5,0.0,2,1,0,16491.64,0.0,0.3333333333333333,0,190,1,5,False,False,True,0
606,32,5,83161.65,1,1,1,116885.59,0.7114790625541483,0.16666666666666666,1,160,0,2,False,False,True,0
534,34,5,170600.78,1,0,1,5240.53,32.55410807064283,0.16666666666666666,1,170,0,1,False,True,True,0
646,50,0,104129.24,2,1,0,181794.86,0.5727842910378612,2.0,0,0,0,2,False,False,True,1
730,35,0,155470.55,1,1,1,53718.28,2.8941833207821586,1.0,1,0,0,3,False,False,False,0
566,42,6,0.0,1,1,0,180702.12,0.0,0.14285714285714285,0,252,1,1,False,False,False,1
677,37,3,0.0,2,1,1,38252.25,0.0,0.5,2,111,1,3,False,False,False,0
776,39,2,104349.45,1,0,0,79503.05,1.3125213435042742,0.3333333333333333,0,78,0,4,False,True,True,0
636,48,3,120568.41,1,1,0,190160.04,0.6340365199721558,0.25,0,144,0,2,True,False,False,1
516,47,6,109387.33,1,0,0,121365.45,0.9013053550174182,0.14285714285714285,0,282,0,1,False,False,False,0
592,31,7,110071.1,1,0,0,43921.36,2.5060949842512596,0.125,0,217,0,2,False,True,True,0
700,26,4,119009.57,1,1,0,141926.43,0.8385300045887258,0.2,0,104,0,3,False,False,True,0
579,26,10,162482.76,1,1,1,18458.2,8.802741328580103,0.09090909090909091,1,260,0,1,False,False,False,0
522,25,1,111432.13,1,1,1,168683.57,0.6605985988993439,0.5,1,25,0,1,True,False,True,0
543,42,5,0.0,2,0,0,101905.34,0.0,0.3333333333333333,0,210,1,1,False,False,False,0
632,40,5,147650.68,1,1,1,199674.83,0.7394556439550269,0.16666666666666666,1,200,0,2,False,False,True,0
652,75,10,0.0,2,1,1,114675.75,0.0,0.18181818181818182,2,750,1,2,False,True,False,0
724,35,0,171982.95,2,0,1,167313.07,1.0279110292995763,2.0,2,0,0,3,True,False,False,0
715,32,8,175307.32,1,1,0,187051.23,0.9372155424963673,0.1111111111111111,0,256,0,3,False,False,True,0
739,58,1,110597.76,1,0,1,160122.66,0.6907064871349832,0.5,1,58,0,3,True,False,True,1
640,46,3,0.0,1,1,1,156260.08,0.0,0.25,1,138,1,2,False,True,False,0
637,41,2,138014.4,2,1,0,140298.24,0.9837215349174464,0.6666666666666666,0,82,0,2,True,False,True,0
569,35,10,124525.52,1,1,1,193793.78,0.6425671659810621,0.09090909090909091,1,350,0,1,False,False,True,0
774,42,2,132193.94,2,1,1,162865.52,0.8116754239889962,0.6666666666666666,2,84,0,4,True,False,True,0
767,35,6,132253.22,1,1,0,115566.57,1.144389939052925,0.14285714285714285,0,210,0,4,True,False,False,1
722,40,6,0.0,2,1,1,111893.09,0.0,0.2857142857142857,2,240,1,3,False,False,True,0
686,35,4,0.0,1,1,0,8816.37,0.0,0.2,0,140,1,3,False,False,True,0
780,33,6,145580.61,1,1,1,154598.56,0.9416686028579976,0.14285714285714285,1,198,0,4,False,True,False,0
591,33,9,131765.72,1,1,0,118782.06,1.1093065737274694,0.1,0,297,0,2,False,False,True,0
850,62,1,124678.35,1,1,0,70916.0,1.7581131197225155,0.5,0,62,0,5,False,False,False,1
808,39,3,124216.93,1,0,1,171442.36,0.7245404811230751,0.25,1,117,0,5,True,False,True,0
623,48,5,118469.38,1,1,1,158590.25,0.7470155321607286,0.16666666666666666,1,240,0,2,False,False,True,0
510,52,6,191665.21,1,1,1,131312.56,1.4596106419564159,0.14285714285714285,1,312,0,1,False,False,False,1
714,31,6,152926.6,1,1,1,50899.91,3.004457178745415,0.14285714285714285,1,186,0,3,False,True,False,0
704,23,6,166594.78,1,1,1,155823.2,1.0691269335948104,0.14285714285714285,1,138,0,3,False,False,True,0
772,30,6,99785.28,2,0,0,197238.03,0.5059129823974315,0.2857142857142857,0,180,0,4,True,False,True,0
501,34,5,0.0,1,1,0,27380.99,0.0,0.16666666666666666,0,170,1,1,False,False,False,0
777,46,0,107362.8,1,1,0,487.3,220.32177258296375,1.0,0,0,0,4,True,False,False,0
487,31,1,0.0,2,1,0,158750.13,0.0,1.0,0,31,1,1,False,True,False,0
623,24,5,0.0,2,1,0,116160.04,0.0,0.3333333333333333,0,120,1,2,False,False,False,0
648,42,2,98795.61,2,1,0,89123.99,1.1085187052205752,0.6666666666666666,0,84,0,2,False,True,True,0
621,47,0,0.0,1,1,1,133831.37,0.0,1.0,1,0,1,2,False,False,True,1
553,37,2,0.0,2,1,0,33877.29,0.0,0.6666666666666666,0,74,1,1,False,False,True,0
596,42,7,0.0,2,1,1,121568.37,0.0,0.25,2,294,1,2,False,False,True,0
660,29,6,180520.29,1,1,1,123850.58,1.457565156324197,0.14285714285714285,1,174,0,2,True,False,False,0
432,42,9,152603.45,1,1,0,110265.24,1.3839669690885001,0.1,0,378,0,1,False,False,True,1
785,61,4,129855.72,2,1,0,170214.82,0.762893148782445,0.4,0,244,0,4,False,True,False,1
769,34,7,137239.17,1,1,1,71379.92,1.9226579407496867,0.125,1,238,0,4,True,False,False,1
672,45,9,0.0,1,1,1,92027.69,0.0,0.1,1,405,1,3,False,False,False,1
477,24,2,95675.62,2,0,0,162699.7,0.5880503774709599,0.6666666666666666,0,48,0,1,True,False,False,1
710,27,2,135277.96,1,1,0,142200.15,0.9513207967716537,0.3333333333333333,0,54,0,3,False,True,False,0
850,40,6,97339.99,1,0,1,88815.25,1.0959828407723227,0.14285714285714285,1,240,0,5,False,False,True,0
520,61,8,133802.29,2,1,1,90304.01,1.4816871365791877,0.2222222222222222,2,488,0,1,True,False,True,0
623,24,7,148167.83,2,1,1,109470.34,1.3534974861560356,0.25,2,168,0,2,False,False,False,0
565,36,6,106192.1,1,1,0,149575.59,0.7099560830700387,0.14285714285714285,0,216,0,1,False,False,True,0
771,41,5,0.0,2,0,1,92914.67,0.0,0.3333333333333333,2,205,1,4,False,True,False,0
710,23,6,0.0,2,1,1,134188.11,0.0,0.2857142857142857,2,138,1,3,False,True,True,0
723,30,3,124119.54,1,1,0,162198.32,0.7652332033971422,0.25,0,90,0,3,False,False,True,0
601,40,3,92055.36,1,0,1,164652.02,0.5590903773876622,0.25,1,120,0,2,False,False,False,1
710,47,5,158623.14,1,0,0,83499.89,1.8996808259040863,0.16666666666666666,0,235,0,3,False,False,True,1
555,40,10,139930.18,1,1,1,105720.09,1.323591192541327,0.09090909090909091,1,400,0,1,False,False,True,0
601,40,10,127847.86,1,0,0,173245.68,0.737956986859713,0.09090909090909091,0,400,0,2,False,False,True,0
742,32,6,160485.16,1,1,0,29023.03,5.529579785241942,0.14285714285714285,0,192,0,4,False,False,True,0
765,45,2,91549.78,1,1,1,47139.44,1.9421058035067427,0.3333333333333333,1,90,0,4,False,True,True,0
689,45,0,130170.82,2,1,0,150856.38,0.8628791172049675,2.0,0,0,0,3,True,False,True,0
592,60,9,0.0,4,1,1,13614.01,0.0,0.4,4,540,1,2,False,False,True,1
677,24,0,148298.59,2,0,0,182913.95,0.8107560412925817,2.0,0,0,0,3,False,False,False,0
809,50,10,118098.62,1,1,1,100720.02,1.1725436511909693,0.09090909090909091,1,500,0,5,True,False,True,1
649,32,1,0.0,1,0,1,91167.19,0.0,0.5,1,32,1,2,False,True,True,1
554,66,8,0.0,2,1,1,116747.62,0.0,0.2222222222222222,2,528,1,1,False,True,True,0
543,30,4,140916.81,1,1,0,157711.18,0.8935118613601553,0.2,0,120,0,1,False,False,True,0
546,45,2,0.0,1,0,0,197789.83,0.0,0.3333333333333333,0,90,1,1,False,True,False,1
774,36,9,130809.77,1,1,0,152290.28,0.8589502232128081,0.1,0,324,0,4,True,False,True,0
537,28,0,88963.31,2,1,1,189839.93,0.4686227497003996,2.0,2,0,0,1,False,False,True,0
655,28,3,113811.85,2,0,1,76844.23,1.4810721637593214,0.5,2,84,0,2,False,True,False,0
651,29,3,121890.06,1,1,0,54530.51,2.2352635249104535,0.25,0,87,0,2,True,False,True,1
643,34,3,83132.09,1,1,1,21360.88,3.8917914428669698,0.25,1,102,0,2,False,True,True,0
681,29,2,148143.84,1,1,1,52021.39,2.847748589515817,0.3333333333333333,1,58,0,3,False,False,False,0
850,39,5,114491.82,1,1,0,99689.48,1.1484844739771092,0.16666666666666666,0,195,0,5,True,False,False,0
568,51,4,0.0,3,1,1,66586.56,0.0,0.6,3,204,1,1,False,False,True,0
641,40,9,0.0,1,0,0,151648.66,0.0,0.1,0,360,1,2,False,False,False,1
487,53,10,89550.85,1,0,1,90076.85,0.9941605417929895,0.09090909090909091,1,530,0,1,False,False,False,0
703,39,6,152685.4,1,0,0,183656.12,0.8313657067304299,0.14285714285714285,0,234,0,3,False,True,True,0
686,22,8,0.0,2,0,0,142331.85,0.0,0.2222222222222222,0,176,1,3,False,True,True,0
688,38,7,123544.21,1,1,1,157664.02,0.783591652675204,0.125,1,266,0,3,False,False,False,0
697,40,4,0.0,2,0,1,26543.28,0.0,0.4,2,160,1,3,False,False,True,0
793,56,8,119496.25,2,1,0,29880.99,3.9990726544201154,0.2222222222222222,0,448,0,4,False,False,True,0
480,39,5,121626.9,1,1,1,82438.13,1.4753718940316165,0.16666666666666666,1,195,0,1,False,True,True,0
610,36,4,129440.3,2,1,0,102638.35,1.2611299772330602,0.4,0,144,0,2,False,False,True,0
709,36,0,0.0,2,1,0,46811.77,0.0,2.0,0,0,1,3,False,False,True,0
508,60,7,143262.04,1,1,1,129562.74,1.105734874076407,0.125,1,420,0,1,False,False,False,0
517,29,5,0.0,2,1,0,103402.88,0.0,0.3333333333333333,0,145,1,1,False,True,False,0
537,45,7,158621.04,1,1,0,120892.96,1.3120783873493371,0.125,0,315,0,1,False,False,False,1
701,39,9,140236.98,1,0,1,146651.99,0.9562569181573585,0.1,1,351,0,3,False,False,True,0
579,31,6,139729.54,1,0,1,135815.38,1.0288197109853918,0.14285714285714285,1,186,0,1,True,False,True,0
566,54,4,118614.6,2,1,1,172601.62,0.6872160296022296,0.4,2,216,0,1,True,False,True,0
774,36,9,114997.42,1,1,0,75304.09,1.5271072261609284,0.1,0,324,0,4,False,False,False,0
577,37,2,127261.35,1,1,0,56185.05,2.2650393654136636,0.3333333333333333,0,74,0,1,False,False,True,0
850,66,0,127120.62,1,0,1,118929.64,1.0688724862778625,1.0,1,0,0,5,True,False,False,1
702,26,4,135219.57,1,0,1,59747.63,2.263178807221924,0.2,1,104,0,3,False,True,False,0
683,43,8,0.0,1,1,0,96754.8,0.0,0.1111111111111111,0,344,1,3,False,False,True,0
556,38,8,0.0,2,0,0,417.41,0.0,0.2222222222222222,0,304,1,1,False,True,True,1
669,30,7,139872.81,1,1,0,188795.85,0.7408680328474334,0.125,0,210,0,2,True,False,False,0
641,37,2,0.0,2,1,0,3939.87,0.0,0.6666666666666666,0,74,1,2,False,False,False,0
822,37,3,105563.0,1,1,0,182624.93,0.5780317068399258,0.25,0,111,0,5,False,False,True,0
538,30,8,0.0,2,1,1,41192.95,0.0,0.2222222222222222,2,240,1,1,False,True,False,0
681,37,7,69609.85,1,1,1,72127.83,0.9650900352753565,0.125,1,259,0,3,False,False,False,0
520,31,4,93249.4,1,1,0,77335.75,1.205773526458258,0.2,0,124,0,1,False,False,True,0
747,41,5,94521.17,2,1,0,194926.86,0.48490582570054785,0.3333333333333333,0,205,0,4,False,True,False,0
599,61,1,124737.96,1,0,1,90389.61,1.3800032990364712,0.5,1,61,0,2,True,False,True,1
582,52,2,151457.88,1,0,1,40893.61,3.7037052976319846,0.3333333333333333,1,104,0,2,False,False,True,0
659,31,4,118342.26,1,0,0,161574.19,0.7324329461238057,0.2,0,124,0,2,False,False,True,0
623,42,1,149332.48,2,1,0,100834.22,1.4809702499659247,1.0,0,42,0,2,True,False,True,0
730,29,2,0.0,2,1,0,14174.09,0.0,0.6666666666666666,0,58,1,3,False,True,True,0
742,55,5,155196.17,1,0,1,121207.66,1.2804155281829515,0.16666666666666666,1,275,0,4,True,False,True,1
461,51,9,119889.84,1,0,0,56767.67,2.111938714375419,0.1,0,459,0,1,False,False,True,1
610,41,6,0.0,3,0,0,56118.81,0.0,0.42857142857142855,0,246,1,2,False,False,True,1
630,26,7,0.0,2,1,1,6656.64,0.0,0.25,2,182,1,2,False,True,True,0
632,42,4,119624.6,2,1,1,195978.86,0.6103954273404265,0.4,2,168,0,2,True,False,True,0
634,59,3,95727.05,1,0,0,97939.4,0.9774110317096347,0.25,0,177,0,2,True,False,False,1
845,41,2,81733.74,2,0,0,199761.29,0.40915704939425873,0.6666666666666666,0,82,0,5,True,False,False,0
693,34,10,107556.06,2,0,0,154631.35,0.695564385871975,0.18181818181818182,0,340,0,3,False,True,False,0
510,50,7,123936.54,1,1,1,23768.01,5.214426449449726,0.125,1,350,0,1,True,False,False,0
477,36,3,117700.86,1,0,0,74042.0,1.589649928397536,0.25,0,108,0,1,True,False,False,0
653,31,2,154741.45,2,0,0,25183.01,6.144676509831642,0.6666666666666666,0,62,0,2,True,False,True,0
782,34,6,147422.44,1,0,1,42143.61,3.498097101707754,0.14285714285714285,1,204,0,4,False,True,True,0
694,31,6,109052.59,2,1,1,19448.93,5.607125430262378,0.2857142857142857,2,186,0,3,True,False,True,1
439,28,7,110976.23,2,1,0,138526.96,0.8011164758051348,0.25,0,196,0,1,False,False,True,0
516,29,2,104982.57,1,1,0,157378.5,0.6670705973136923,0.3333333333333333,0,58,0,1,False,False,False,0
